,iso_code_x,year,wind,hydro,solar,other_inc_bio,fk_country,iso_code_y,gdp_constant,gdp_per_capita_constant
0,AFG,2000,0.0,0.31,0.0,0.0,0,AFG,6206547590.07403,308.318269746638
1,AFG,2001,0.0,0.5,0.0,0.0,0,AFG,5621147630.73068,277.118051443941
2,AFG,2002,0.0,0.56,0.0,0.0,0,AFG,7228795918.92525,338.139973643387
3,AFG,2003,0.0,0.63,0.0,0.0,0,AFG,7867263256.28817,346.071627096223
4,AFG,2004,0.0,0.56,0.0,0.0,0,AFG,7978515641.58304,338.637273888197
5,AFG,2005,0.0,0.59,0.0,0.0,0,AFG,8874480195.58321,363.640141436773
6,AFG,2006,0.0,0.64,0.0,0.0,0,AFG,9349921885.77888,367.75831169358
7,AFG,2007,0.0,0.75,0.0,0.0,0,AFG,10642671963.1135,410.757728879097
8,AFG,2008,0.0,0.54,0.0,0.0,0,AFG,11060395115.6809,417.647282647498
9,AFG,2009,0.0,0.78,0.0,0.0,0,AFG,13426272073.2398,488.830652491949
10,AFG,2010,0.0,0.75,0.0,0.0,0,AFG,15354612541.5059,542.871030476037
11,AFG,2011,0.0,0.6,0.0,0.0,0,AFG,15420077665.5323,525.42698276582
12,AFG,2012,0.0,0.71,0.03,0.0,0,AFG,17386490239.3536,568.929021458341
13,AFG,2013,0.0,0.86,0.03,0.0,0,AFG,18360263162.7578,580.603833333096
14,AFG,2014,0.0,0.97,0.03,0.0,0,AFG,18860496494.0404,575.146245808546
15,AFG,2015,0.0,1.0,0.03,0.0,0,AFG,19134221644.7325,565.569730408751
16,AFG,2016,0.0,1.02,0.04,0.0,0,AFG,19566715174.1633,563.872336723147
17,AFG,2017,0.0,1.05,0.04,0.0,0,AFG,20084646751.4954,562.769574140988
18,AFG,2018,0.0,0.93,0.04,0.0,0,AFG,20323499020.3639,553.125151688293
19,AFG,2019,0.0,0.84,0.05,0.0,0,AFG,21118473702.3471,557.861533207459
20,AFG,2020,0.0,0.62,0.06,0.0,0,AFG,20621957125.2077,527.834554499306
21,AFG,2021,0.0,0.62,0.08,0.0,0,AFG,16345202562.5485,408.625855217403
22,AFG,2022,0.0,0.74,0.09,0.0,0,AFG,15325233810.1388,377.665627080705
23,AFG,2023,0.0,0.75,0.09,0.0,0,0,0.0,0.0
24,0,1980,0.0,0.0,0.0,0.0,1,ALB,4650626378.8948,1740.50583847766
25,0,1981,0.0,0.0,0.0,0.0,1,ALB,4917834409.43272,1804.01077946774
26,0,1982,0.0,0.0,0.0,0.0,1,ALB,5062841517.51705,1818.36782013759
27,0,1983,0.0,0.0,0.0,0.0,1,ALB,5118782790.58601,1799.87861664229
28,0,1984,0.0,0.0,0.0,0.0,1,ALB,5054716276.96241,1740.3476817517
29,0,1985,0.0,0.0,0.0,0.0,1,ALB,5144722777.00532,1735.2903123439
30,0,1986,0.0,0.0,0.0,0.0,1,ALB,5434743310.80588,1798.01507982468
31,0,1987,0.0,0.0,0.0,0.0,1,ALB,5391926084.81754,1748.57872030222
32,0,1988,0.0,0.0,0.0,0.0,1,ALB,5315358596.20905,1691.53094901661
33,0,1989,0.0,0.0,0.0,0.0,1,ALB,5838206447.55577,1808.64607818532
34,ALB,1990,0.0,2.85,0.0,0.0,1,ALB,5279160805.75993,1606.29646776458
35,ALB,1991,0.0,3.52,0.0,0.0,1,ALB,3800882718.68776,1163.49159838489
36,ALB,1992,0.0,3.23,0.0,0.0,1,ALB,3527709061.94659,1086.4387714304
37,ALB,1993,0.0,3.31,0.0,0.0,1,ALB,3864937294.2247,1197.58090750054
38,ALB,1994,0.0,3.77,0.0,0.0,1,ALB,4185837881.82175,1305.00106057165
39,ALB,1995,0.0,4.2,0.0,0.0,1,ALB,4743489156.74337,1488.02088119627
40,ALB,1996,0.0,5.73,0.0,0.0,1,ALB,5175146643.27572,1633.55200001885
41,ALB,1997,0.0,5.03,0.0,0.0,1,ALB,4610021453.80966,1464.29796254199
42,ALB,1998,0.0,4.92,0.0,0.0,1,ALB,5017059783.31958,1603.64765027651
43,ALB,1999,0.0,5.28,0.0,0.0,1,ALB,5663799108.52767,1821.87313102694
44,ALB,2000,0.0,4.59,0.0,0.0,1,ALB,6057218861.96683,1960.88245974115
45,ALB,2001,0.0,3.56,0.0,0.0,1,ALB,6559562958.94637,2143.52683947815
46,ALB,2002,0.0,3.51,0.0,0.0,1,ALB,6857139117.39279,2247.49808010881
47,ALB,2003,0.0,4.89,0.0,0.0,1,ALB,7236245479.6585,2380.64462078713
48,ALB,2004,0.0,5.47,0.0,0.0,1,ALB,7635300387.08491,2522.44937446209
49,ALB,2005,0.0,5.37,0.0,0.0,1,ALB,8057259479.00459,2675.50863709675
50,ALB,2006,0.0,5.43,0.0,0.0,1,ALB,8532852033.68952,2851.36775919961
51,ALB,2007,0.0,2.79,0.0,0.0,1,ALB,9043394715.19952,3044.89661682055
52,ALB,2008,0.0,3.8,0.0,0.0,1,ALB,9721653065.53613,3298.47890843532
53,ALB,2009,0.0,5.2,0.0,0.0,1,ALB,10047745438.9452,3432.1708719722
54,ALB,2010,0.0,7.57,0.0,0.0,1,ALB,10420209148.0929,3577.11432498868
55,ALB,2011,0.0,4.13,0.0,0.0,1,ALB,10685445792.0183,3678.04770145146
56,ALB,2012,0.0,4.72,0.0,0.0,1,ALB,10836884503.1437,3736.34007957648
57,ALB,2013,0.0,6.96,0.0,0.0,1,ALB,10945471986.7318,3780.69919254096
58,ALB,2014,0.0,4.72,0.0,0.0,1,ALB,11139693788.8124,3855.76074409659
59,ALB,2015,0.0,5.89,0.0,0.0,1,ALB,11386853113.0189,3952.80357364813
60,ALB,2016,0.0,7.78,0.0,0.0,1,ALB,11764325094.2129,4090.37272829183
61,ALB,2017,0.0,4.52,0.0,0.0,1,ALB,12211675169.6845,4249.8200493985
62,ALB,2018,0.0,8.55,0.0,0.0,1,ALB,12702504600.374,4431.55559506989
63,ALB,2019,0.0,5.18,0.02,0.0,1,ALB,12964502337.0284,4542.26866282892
64,ALB,2020,0.0,5.28,0.03,0.0,1,ALB,12534895529.6924,4417.04105105395
65,0,2021,0.0,0.0,0.0,0.0,1,ALB,13659219676.8332,4858.05201500931
66,ALB,2022,0.0,6.81,0.16,0.0,1,ALB,14318507636.8055,5154.8274975368
67,ALB,2023,0.0,8.71,0.3,0.0,1,0,0.0,0.0
68,ALB,2024,0.0,7.13,0.34,0.0,1,0,0.0,0.0
69,DZA,1965,0.0,0.4,0.0,0.0,2,DZA,28586918218.7639,2311.73974611983
70,DZA,1966,0.0,0.355,0.0,0.0,2,DZA,27213325104.7723,2161.49133930658
71,DZA,1967,0.0,0.41,0.0,0.0,2,DZA,29785790539.0199,2313.25858764419
72,DZA,1968,0.0,0.563,0.0,0.0,2,DZA,33001535545.9012,2505.31409679971
73,DZA,1969,0.0,0.361,0.0,0.0,2,DZA,35784647536.0138,2655.44328834561
74,DZA,1970,0.0,0.58,0.0,0.0,2,DZA,38956118145.1802,2826.24146249501
75,DZA,1971,0.0,0.33,0.0,0.0,2,DZA,34541720238.102,2449.95226860396
76,DZA,1972,0.0,0.495,0.0,0.0,2,DZA,44014431054.2129,3050.82216642524
77,DZA,1973,0.0,0.752,0.0,0.0,2,DZA,45692778906.043,3093.380555081
78,DZA,1974,0.0,0.497,0.0,0.0,2,DZA,49117415081.9637,3245.60799489528
79,DZA,1975,0.0,0.328,0.0,0.0,2,DZA,51595556464.1629,3290.82760115529
80,DZA,1976,0.0,0.389,0.0,0.0,2,DZA,55922750141.595,3408.01820820889
81,DZA,1977,0.0,0.269,0.0,0.0,2,DZA,58863496043.7857,3459.3039962159
82,DZA,1978,0.0,0.25,0.0,0.0,2,DZA,64287670491.8973,3672.11777957158
83,DZA,1979,0.0,0.291,0.0,0.0,2,DZA,69094990985.244,3830.80959220232
84,DZA,1980,0.0,0.257,0.0,0.0,2,DZA,69641260801.1743,3742.71024719682
85,DZA,1981,0.0,0.366,0.0,0.0,2,DZA,71730495901.1341,3731.93905390427
86,DZA,1982,0.0,0.479,0.0,0.0,2,DZA,76321250590.4011,3840.5753859786
87,DZA,1983,0.0,0.235,0.0,0.0,2,DZA,80442600430.6327,3912.93659125035
88,DZA,1984,0.0,0.452,0.0,0.0,2,DZA,84947383262.8921,3993.39540514055
89,DZA,1985,0.0,0.646,0.0,0.0,2,DZA,88090434111.7172,4002.55619416338
90,DZA,1986,0.0,0.25,0.0,0.0,2,DZA,88442796731.5346,3888.36475873906
91,DZA,1987,0.0,0.499,0.0,0.0,2,DZA,87823699342.291,3746.16566714647
92,DZA,1988,0.0,0.183,0.0,0.0,2,DZA,86945457526.7687,3606.26838802575
93,DZA,1989,0.0,0.226,0.0,0.0,2,DZA,90771059536.4893,3666.85307880529
94,DZA,1990,0.0,0.135,0.0,0.0,2,DZA,91497228539.4122,3605.68701213527
95,DZA,1991,0.0,0.293,0.0,0.0,2,DZA,90399261261.5479,3478.5097627463
96,DZA,1992,0.0,0.199,0.0,0.0,2,DZA,92026450045.6451,3455.9293629926
97,DZA,1993,0.0,0.353,0.0,0.0,2,DZA,90093893897.4104,3302.91950571082
98,DZA,1994,0.0,0.166,0.0,0.0,2,DZA,89283051958.1101,3201.56914405705
99,DZA,1995,0.0,0.193,0.0,0.0,2,DZA,92675803281.1129,3255.187268716
100,DZA,1996,0.0,0.135,0.0,0.0,2,DZA,96475509798.0632,3322.9553813945
101,DZA,1997,0.0,0.075,0.0,0.0,2,DZA,97536740346.8813,3297.46603365919
102,DZA,1998,0.0,0.215,0.0,0.0,2,DZA,102511117624.641,3410.88254399624
103,DZA,1999,0.0,0.203,0.0,0.0,2,DZA,105791474981.503,3471.49196276655
104,DZA,2000,0.0,0.05,0.0,0.0,2,DZA,109811551032.207,3553.32420521282
105,DZA,2001,0.0,0.07,0.0,0.0,2,DZA,113105897562.183,3610.00605632903
106,DZA,2002,0.0,0.06,0.0,0.0,2,DZA,119213616030.541,3754.66081539402
107,DZA,2003,0.0,0.26,0.0,0.0,2,DZA,126962501072.526,3945.89816092714
108,DZA,2004,0.0,0.25,0.0,0.0,2,DZA,132675813620.79,4066.28204806069
109,DZA,2005,0.0,0.55,0.0,0.0,2,DZA,139840307556.312,4223.60252134721
110,DZA,2006,0.0,0.22,0.0,0.0,2,DZA,143895676475.446,4279.61547125531
111,DZA,2007,0.0,0.22,0.0,0.0,2,DZA,148356442446.184,4339.25055772185
112,DZA,2008,0.0,0.28,0.0,0.0,2,DZA,152065353507.339,4367.56538019901
113,DZA,2009,0.0,0.3,0.0,0.0,2,DZA,153890137749.427,4336.10054056598
114,DZA,2010,0.0,0.17,0.0,0.0,2,DZA,161276864361.4,4456.61027416201
115,DZA,2011,0.0,0.5,0.0,0.0,2,DZA,166115170292.241,4501.35430135827
116,DZA,2012,0.0,0.62,0.0,0.0,2,DZA,170101934379.255,4518.4397895726
117,DZA,2013,0.0,0.33,0.0,0.0,2,DZA,174524584673.116,4543.23444004859
118,DZA,2014,0.0,0.25,0.0,0.0,2,DZA,181680092644.714,4634.10149183949
119,DZA,2015,0.02,0.14,0.06,0.0,2,DZA,187493855609.345,4685.05902729002
120,DZA,2016,0.03,0.22,0.09,0.0,2,DZA,194806115978.109,4768.73140080218
121,DZA,2017,0.01,0.06,0.57,0.0,2,DZA,197728207717.781,4742.90075536604
122,DZA,2018,0.01,0.12,0.65,0.0,2,DZA,200496402625.83,4717.00358853556
123,DZA,2019,0.01,0.15,0.68,0.0,2,DZA,202300870249.462,4672.66408682198
124,DZA,2020,0.01,0.05,0.66,0.0,2,DZA,192185826736.989,4363.68533766912
125,DZA,2021,0.01,0.09,0.81,0.0,2,DZA,199488888152.994,4456.74687641147
126,DZA,2022,0.01,0.02,0.83,0.0,2,DZA,206670488126.502,4544.46688059647
127,DZA,2023,0.02,0.02,0.87,0.0,2,0,0.0,0.0
130,ASM,2002,0.0,0.0,0.0,0.0,3,ASM,744923664.122138,13054.6364326897
131,ASM,2003,0.0,0.0,0.0,0.0,3,ASM,752116030.534351,13201.7347516166
132,ASM,2004,0.0,0.0,0.0,0.0,3,ASM,755198473.282443,13291.5356626851
133,ASM,2005,0.0,0.0,0.0,0.0,3,ASM,752116030.534351,13284.2791128875
134,ASM,2006,0.0,0.0,0.0,0.0,3,ASM,721291603.053435,12794.7565021718
135,ASM,2007,0.0,0.0,0.0,0.0,3,ASM,734648854.961832,13092.3111393408
136,ASM,2008,0.0,0.0,0.0,0.0,3,ASM,715126717.557252,12809.4633079683
137,ASM,2009,0.0,0.0,0.0,0.0,3,ASM,685329770.992367,12342.0575384016
138,ASM,2010,0.0,0.0,0.0,0.0,3,ASM,687384732.824428,12446.3086265015
139,ASM,2011,0.0,0.0,0.0,0.0,3,ASM,687384732.824428,12521.8095058644
140,ASM,2012,0.0,0.0,0.0,0.0,3,ASM,657587786.259542,12068.2667374983
141,ASM,2013,0.0,0.0,0.0,0.0,3,ASM,641148091.603054,11871.7937192729
142,ASM,2014,0.0,0.0,0.0,0.0,3,ASM,652450381.679389,12203.0894714284
143,ASM,2015,0.0,0.0,0.0,0.0,3,ASM,673000000.0,12727.4102651386
144,ASM,2016,0.0,0.0,0.0,0.0,3,ASM,661697709.923664,12665.2829921268
145,ASM,2017,0.0,0.0,0.0,0.0,3,ASM,615461068.70229,11930.7771236826
146,ASM,2018,0.0,0.0,0.0,0.0,3,ASM,631900763.358779,12412.6024074562
147,ASM,2019,0.0,0.0,0.0,0.0,3,ASM,628818320.610687,12524.0160252283
148,ASM,2020,0.0,0.0,0.0,0.0,3,ASM,656560305.343511,13194.274740128
149,ASM,2021,0.0,0.0,0.0,0.0,3,ASM,651422900.763359,13233.5784817341
150,ASM,2022,0.0,0.0,0.01,0.0,3,ASM,662725190.839695,13709.0974895473
152,0,1980,0.0,0.0,0.0,0.0,4,AGO,23063262074.1287,2835.45918525994
153,0,1981,0.0,0.0,0.0,0.0,4,AGO,22048478261.8064,2613.73938612911
154,0,1982,0.0,0.0,0.0,0.0,4,AGO,22048478261.8064,2519.35158518789
155,0,1983,0.0,0.0,0.0,0.0,4,AGO,22974514663.7731,2529.40192266936
156,0,1984,0.0,0.0,0.0,0.0,4,AGO,24352986041.0185,2583.61982616848
157,0,1985,0.0,0.0,0.0,0.0,4,AGO,25205340428.2749,2577.46509177461
158,0,1986,0.0,0.0,0.0,0.0,4,AGO,25936295739.8901,2557.95883799319
159,0,1987,0.0,0.0,0.0,0.0,4,AGO,26995209500.2078,2571.49691872454
160,0,1988,0.0,0.0,0.0,0.0,4,AGO,28649716324.6879,2637.78185527742
161,0,1989,0.0,0.0,0.0,0.0,4,AGO,28661640755.4345,2550.29431304775
162,0,1990,0.0,0.0,0.0,0.0,4,AGO,27672785864.6311,2380.17624300565
163,0,1991,0.0,0.0,0.0,0.0,4,AGO,27947122601.4351,2324.36937619854
164,0,1992,0.0,0.0,0.0,0.0,4,AGO,26315491127.1309,2118.16654532324
165,0,1993,0.0,0.0,0.0,0.0,4,AGO,20004137038.1834,1559.517151584
166,0,1994,0.0,0.0,0.0,0.0,4,AGO,20272065135.4562,1529.994431256
167,0,1995,0.0,0.0,0.0,0.0,4,AGO,23312874911.6258,1701.69727652709
168,0,1996,0.0,0.0,0.0,0.0,4,AGO,26470456890.2009,1867.93503101029
169,0,1997,0.0,0.0,0.0,0.0,4,AGO,28395991341.425,1936.91619338589
170,0,1998,0.0,0.0,0.0,0.0,4,AGO,29728088881.4462,1961.03722525713
171,0,1999,0.0,0.0,0.0,0.0,4,AGO,30376604083.8731,1938.86184025918
172,AGO,2000,0.0,0.9,0.0,0.0,4,AGO,31304495193.7788,1932.98847886814
173,AGO,2001,0.0,1.01,0.0,0.0,4,AGO,32621161809.6533,1947.85672988915
174,AGO,2002,0.0,1.13,0.0,0.0,4,AGO,37079068252.7358,2139.87259662901
175,AGO,2003,0.0,1.23,0.0,0.0,4,AGO,38187732393.4926,2128.19579323903
176,AGO,2004,0.0,1.73,0.0,0.0,4,AGO,42369289092.8509,2277.86696532928
177,AGO,2005,0.0,2.2,0.0,0.0,4,AGO,48737393239.5031,2526.41057941008
178,AGO,2006,0.0,2.64,0.0,0.0,4,AGO,54366562157.632,2716.25302638209
179,AGO,2007,0.0,2.47,0.0,0.0,4,AGO,61983317520.5949,2983.0418728513
180,AGO,2008,0.0,3.1,0.0,0.0,4,AGO,68906854084.0594,3193.28772270836
181,AGO,2009,0.0,3.06,0.0,0.0,4,AGO,69499453030.6657,3100.60927365473
182,AGO,2010,0.0,3.67,0.01,0.0,4,AGO,72556300249.883,3114.69608592822
183,AGO,2011,0.0,3.97,0.01,0.0,4,AGO,75075493556.7676,3099.9422899117
184,AGO,2012,0.0,3.73,0.01,0.0,4,AGO,81488522604.1031,3236.57494513146
185,AGO,2013,0.0,4.72,0.01,0.0,4,AGO,85525963563.9192,3268.63890723473
186,AGO,2014,0.0,4.99,0.02,1.14,4,AGO,89650503847.7041,3300.73510980871
187,AGO,2015,0.0,5.04,0.02,1.15,4,AGO,90496420506.5957,3213.90261080059
188,AGO,2016,0.0,5.76,0.02,1.2,4,AGO,88161567931.4379,3020.98332805417
189,AGO,2017,0.0,7.58,0.02,0.17,4,AGO,88031782694.3787,2911.60084214038
190,AGO,2018,0.0,9.79,0.02,0.17,4,AGO,86872966032.8735,2775.74642272991
191,AGO,2019,0.0,10.87,0.02,0.25,4,AGO,86262880684.9456,2664.43850995544
192,AGO,2020,0.0,11.95,0.02,0.26,4,AGO,81399194250.7301,2433.37637275564
193,AGO,2021,0.0,11.5,0.02,0.28,4,AGO,82375341952.5616,2385.44881834294
194,AGO,2022,0.0,12.64,0.39,0.05,4,AGO,84883445838.1604,2382.02263952585
195,AGO,2023,0.0,13.27,0.39,0.05,4,0,0.0,0.0
196,0,1977,0.0,0.0,0.0,0.0,5,ATG,387095908.993557,6061.4435657129
197,0,1978,0.0,0.0,0.0,0.0,5,ATG,404064146.194399,6309.7558667416
198,0,1979,0.0,0.0,0.0,0.0,5,ATG,436713652.379168,6794.56160156779
199,0,1980,0.0,0.0,0.0,0.0,5,ATG,472353897.204379,7321.8405159329
200,0,1981,0.0,0.0,0.0,0.0,5,ATG,490375108.400877,7583.31567928365
201,0,1982,0.0,0.0,0.0,0.0,5,ATG,489961962.35397,7562.89206381061
202,0,1983,0.0,0.0,0.0,0.0,5,ATG,516242438.3289,7950.26393459359
203,0,1984,0.0,0.0,0.0,0.0,5,ATG,568719298.605496,8765.44031635115
204,0,1985,0.0,0.0,0.0,0.0,5,ATG,612191037.523402,9477.96190681987
205,0,1986,0.0,0.0,0.0,0.0,5,ATG,682557487.247039,10619.1655866426
206,0,1987,0.0,0.0,0.0,0.0,5,ATG,727784182.824373,11381.2307700931
207,0,1988,0.0,0.0,0.0,0.0,5,ATG,765727808.265083,12035.3929909794
208,0,1989,0.0,0.0,0.0,0.0,5,ATG,805945565.043635,12727.1309126512
209,0,1990,0.0,0.0,0.0,0.0,5,ATG,830215153.179637,13164.2272092671
210,0,1991,0.0,0.0,0.0,0.0,5,ATG,848287550.612035,13382.6739017785
211,0,1992,0.0,0.0,0.0,0.0,5,ATG,858115307.90483,13323.9442876969
212,0,1993,0.0,0.0,0.0,0.0,5,ATG,903426095.155429,13774.4689520092
213,0,1994,0.0,0.0,0.0,0.0,5,ATG,963738105.684428,14417.9361441651
214,0,1995,0.0,0.0,0.0,0.0,5,ATG,921725174.48967,13517.2120795095
215,0,1996,0.0,0.0,0.0,0.0,5,ATG,982603889.773275,14115.4382832454
216,0,1997,0.0,0.0,0.0,0.0,5,ATG,1036364062.10708,14585.7889477865
217,0,1998,0.0,0.0,0.0,0.0,5,ATG,1085396819.93955,14989.1843884929
218,0,1999,0.0,0.0,0.0,0.0,5,ATG,1125640169.83605,15280.3215843951
219,ATG,2000,0.0,0.0,0.0,0.0,5,ATG,1195469164.08273,15958.3132753462
220,ATG,2001,0.0,0.0,0.0,0.0,5,ATG,1141098413.07784,15000.8336257587
221,ATG,2002,0.0,0.0,0.0,0.0,5,ATG,1152820061.09893,14965.4696892062
222,ATG,2003,0.0,0.0,0.0,0.0,5,ATG,1222875737.24746,15701.2446362213
223,ATG,2004,0.0,0.0,0.0,0.0,5,ATG,1293395745.6788,16430.5408564489
224,ATG,2005,0.0,0.0,0.0,0.0,5,ATG,1377129115.29174,17298.2265678329
225,ATG,2006,0.0,0.0,0.0,0.0,5,ATG,1552134855.83376,19256.3006281792
226,ATG,2007,0.0,0.0,0.0,0.0,5,ATG,1696721347.61236,20766.6864243165
227,ATG,2008,0.0,0.0,0.0,0.0,5,ATG,1696483697.23139,20461.2564795372
228,ATG,2009,0.0,0.0,0.0,0.0,5,ATG,1493533928.0477,17743.6223972972
229,ATG,2010,0.0,0.0,0.0,0.0,5,ATG,1376434444.94739,16132.6118723322
230,ATG,2011,0.0,0.0,0.0,0.0,5,ATG,1349473923.26693,15631.2134928755
231,ATG,2012,0.0,0.0,0.0,0.0,5,ATG,1394989455.46113,15986.5855542187
232,ATG,2013,0.0,0.0,0.0,0.0,5,ATG,1386609537.41236,15745.4753067356
233,ATG,2014,0.0,0.0,0.0,0.0,5,ATG,1417273748.87615,15966.5831000524
234,ATG,2015,0.0,0.0,0.01,0.0,5,ATG,1437755555.55556,16080.6580495873
235,ATG,2016,0.0,0.0,0.0,0.0,5,ATG,1496700162.35408,16635.7318893628
236,ATG,2017,0.0,0.0,0.01,0.0,5,ATG,1533568876.84089,16951.5063540798
237,ATG,2018,0.0,0.0,0.01,0.0,5,ATG,1640200774.69966,18038.8532949834
238,ATG,2019,0.0,0.0,0.01,0.0,5,ATG,1691054300.06629,18508.9783729509
239,ATG,2020,0.0,0.0,0.02,0.0,5,ATG,1371776497.48049,14935.6150238496
240,ATG,2021,0.0,0.0,0.02,0.0,5,ATG,1484148566.07947,16071.0843222933
241,ATG,2022,0.0,0.0,0.02,0.0,5,ATG,1625386015.56633,17507.3892241095
242,ATG,2023,0.0,0.0,0.02,0.0,5,0,0.0,0.0
243,ARG,1965,0.0,1.2251163,0.0,0.0,6,ARG,181755894112.433,8219.55155637229
244,ARG,1966,0.0,1.2409302,0.0,0.0,6,ARG,180556802912.311,8041.22487411475
245,ARG,1967,0.0,1.2706977,0.0,0.0,6,ARG,186320169964.576,8172.27456469042
246,ARG,1968,0.0,1.4976745,0.0,0.0,6,ARG,195305461613.156,8436.30856351031
247,ARG,1969,0.0,1.3432558,0.0,0.0,6,ARG,214210104570.482,9111.9459748551
248,ARG,1970,0.0,1.5571272,0.0,0.05624185,6,ARG,220734180309.322,9244.12251785153
249,ARG,1971,0.0,1.5461483,0.0,0.05899074,6,ARG,233223609573.669,9614.61061692134
250,ARG,1972,0.0,1.5026463,0.0,0.07602739,6,ARG,237021461356.448,9617.68814943737
251,ARG,1973,0.0,2.9974296,0.0,0.05997025,6,ARG,243685921868.226,9729.53258885903
252,ARG,1974,0.0,4.994663,0.0,0.06100323,6,ARG,257171024124.452,10100.4469136163
253,ARG,1975,0.0,5.1947746,0.0,0.063990325,6,ARG,257097956426.363,9936.49583447894
254,ARG,1976,0.0,5.014902,0.0,0.060962547,6,ARG,251909073021.038,9584.74851751038
255,ARG,1977,0.0,5.7667804,0.0,0.064003065,6,ARG,269376820356.431,10088.3374871635
256,ARG,1978,0.0,7.7466183,0.0,0.06397281,6,ARG,257238364643.474,9480.94009490414
257,ARG,1979,0.0,10.656913,0.0,0.09498376,6,ARG,283535234199.299,10284.6064087552
258,ARG,1980,0.0,15.140881,0.0,0.09901763,6,ARG,287841521828.634,10275.7987023886
259,ARG,1981,0.0,14.684794,0.0,0.08701801,6,ARG,272903153784.458,9587.67379423426
260,ARG,1982,0.0,17.592196,0.0,0.1149734,6,ARG,270895516738.16,9365.68465387847
261,ARG,1983,0.0,18.41851,0.0,0.15497561,6,ARG,282677015450.457,9617.7000569575
262,ARG,1984,0.0,19.877867,0.0,0.11498845,6,ARG,287117132733.287,9614.44726215357
263,ARG,1985,0.0,20.653124,0.0,0.12000641,6,ARG,272218554792.861,8973.31874865813
264,ARG,1986,0.0,21.030247,0.0,0.123990245,6,ARG,288969188904.054,9378.46866394349
265,ARG,1987,0.0,21.912518,0.0,0.10598629,6,ARG,296785426416.393,9484.45876638052
266,ARG,1988,0.0,15.259144,0.0,0.12296129,6,ARG,293550663101.649,9236.80771302535
267,ARG,1989,0.0,13.187393,0.0,0.10600155,6,ARG,272541389928.67,8445.4100923428
268,ARG,1990,0.0,17.713175,0.0,0.13302182,6,ARG,265817211205.311,8115.09386370753
269,ARG,1991,0.0,15.869253,0.0,0.1310081,6,ARG,290094591011.844,8729.82318518892
270,ARG,1992,0.0,19.16509,0.0,0.12998593,6,ARG,313120244489.89,9293.18692251748
271,ARG,1993,0.0,23.768307,0.0,0.09599508,6,ARG,338817957426.035,9920.67358582437
272,ARG,1994,0.0,27.286676,0.0,0.099004395,6,ARG,358592053441.545,10359.8927204871
273,ARG,1995,0.0,26.503681,0.0,0.119016126,6,ARG,348389357874.283,9934.10776139515
274,ARG,1996,0.009618,22.471685,0.0,0.22302064,6,ARG,367643757074.802,10352.1400002191
275,ARG,1997,0.014592,27.924665,0.0,0.17875852,6,ARG,397463514160.866,11056.6881331002
276,ARG,1998,0.032541,26.475504,1.7e-05,0.20689325,6,ARG,412766570325.764,11348.2022124673
277,ARG,1999,0.034781,21.396791,2.6e-05,0.26199996,6,ARG,398792535409.293,10838.3199346387
278,ARG,2000,0.04,28.49,0.0,0.36,6,ARG,395646066535.875,10631.6503639029
279,ARG,2001,0.05,36.65,0.0,0.34,6,ARG,378202665751.853,10051.9448463043
280,ARG,2002,0.07,35.49,0.0,0.5,6,ARG,336999433710.193,8861.56199282278
281,ARG,2003,0.08,33.47,0.0,0.83,6,ARG,366780211148.674,9545.53194119994
282,ARG,2004,0.07,30.14,0.0,0.82,6,ARG,399898899166.738,10302.4465316428
283,ARG,2005,0.08,33.66,0.0,0.86,6,ARG,435296589745.339,11099.7509190602
284,ARG,2006,0.07,37.57,0.0,1.03,6,ARG,470325565798.353,11870.2791559298
285,ARG,2007,0.06,30.06,0.0,1.06,6,ARG,512690850741.56,12811.9021206578
286,ARG,2008,0.04,30.11,0.0,1.13,6,ARG,533491913656.279,13197.3570267029
287,ARG,2009,0.04,33.53,0.0,1.13,6,ARG,501917060966.235,12285.3784651865
288,ARG,2010,0.03,33.02,0.0,1.36,6,ARG,552738161802.463,13387.1553748458
289,ARG,2011,0.06,31.03,0.0,1.34,6,ARG,585924294024.785,14040.6189124444
290,ARG,2012,0.82,28.71,0.01,1.39,6,ARG,579910247223.428,13754.4254235596
291,ARG,2013,1.01,32.51,0.01,1.5,6,ARG,593858966307.156,13946.0950832252
292,ARG,2014,0.62,32.33,0.02,1.4,6,ARG,578937574935.696,13456.1319159151
293,ARG,2015,0.59,31.94,0.01,1.43,6,ARG,594749285413.212,13679.6264980954
294,ARG,2016,0.54,29.4,0.01,1.07,6,ARG,582376550428.09,13265.8860639123
295,ARG,2017,0.61,31.46,0.02,1.31,6,ARG,598790850843.677,13520.1129846159
296,ARG,2018,1.4,31.96,0.11,1.5,6,ARG,583118120294.002,13058.3285449954
297,ARG,2019,4.95,27.33,0.79,1.56,6,ARG,571450737224.442,12706.3978108968
298,ARG,2020,9.32,24.26,1.33,2.14,6,ARG,514874343768.066,11393.0505957877
299,ARG,2021,12.81,20.19,2.17,2.01,6,ARG,568636554720.066,12549.2811699342
300,ARG,2022,14.16,22.77,2.94,2.35,6,ARG,598603016935.287,13182.7933950725
301,ARG,2023,14.48,29.9,3.27,2.28,6,0,0.0,0.0
302,0,1990,0.0,0.0,0.0,0.0,7,ARM,5839777093.95123,1644.02214502158
303,0,1991,0.0,0.0,0.0,0.0,7,ARM,5156523262.60518,1426.82791357144
